# dt = 0.00020 ps ; n_timesteps = 10000
# masses = [1.66e-03, 1.24e-03, 1.66e-03] m_asu ; kappa = 9.9825e+01 m_asu ps^(-2)
# f[1/ps], p_1[Å^-2], p_2[Å^-2], p_3[Å^-2]
-2.03980e+02, 1.67524e-08, 3.99268e-07, 1.51788e-07 
-2.03480e+02, 1.69111e-08, 4.01844e-07, 1.52712e-07 
-2.02980e+02, 1.70718e-08, 4.04446e-07, 1.53645e-07 
-2.02480e+02, 1.72346e-08, 4.07076e-07, 1.54588e-07 
-2.01980e+02, 1.73996e-08, 4.09733e-07, 1.55539e-07 
-2.01480e+02, 1.75668e-08, 4.12417e-07, 1.56500e-07 
-2.00980e+02, 1.77362e-08, 4.15130e-07, 1.57470e-07 
-2.00480e+02, 1.79079e-08, 4.17872e-07, 1.58450e-07 
-1.99980e+02, 1.80818e-08, 4.20642e-07, 1.59439e-07 
-1.99480e+02, 1.82581e-08, 4.23442e-07, 1.60439e-07 
-1.98980e+02, 1.84368e-08, 4.26272e-07, 1.61448e-07 
-1.98480e+02, 1.86179e-08, 4.29133e-07, 1.62467e-07 
-1.97980e+02, 1.88015e-08, 4.32024e-07, 1.63497e-07 
-1.97480e+02, 1.89876e-08, 4.34946e-07, 1.64537e-07 
-1.96980e+02, 1.91762e-08, 4.37901e-07, 1.65587e-07 
-1.96480e+02, 1.93674e-08, 4.40887e-07, 1.66648e-07 
-1.95980e+02, 1.95612e-08, 4.43906e-07, 1.67721e-07 
-1.95480e+02, 1.97578e-08, 4.46959e-07, 1.68804e-07 
-1.94981e+02, 1.99570e-08, 4.50045e-07, 1.69898e-07 
-1.94481e+02, 2.01591e-08, 4.53165e-07, 1.71003e-07 
-1.93981e+02, 2.03639e-08, 4.56320e-07, 1.72120e-07 
-1.93481e+02, 2.05717e-08, 4.59511e-07, 1.73249e-07 
-1.92981e+02, 2.07823e-08, 4.62737e-07, 1.74389e-07 
-1.92481e+02, 2.09960e-08, 4.66000e-07, 1.75541e-07 
-1.91981e+02, 2.12127e-08, 4.69300e-07, 1.76706e-07 
-1.91481e+02, 2.14324e-08, 4.72637e-07, 1.77882e-07 
-1.90981e+02, 2.16553e-08, 4.76013e-07, 1.79072e-07 
-1.90481e+02, 2.18815e-08, 4.79427e-07, 1.80274e-07 
-1.89981e+02, 2.21108e-08, 4.82881e-07, 1.81488e-07 
-1.89481e+02, 2.23435e-08, 4.86375e-07, 1.82716e-07 
-1.88981e+02, 2.25796e-08, 4.89909e-07, 1.83957e-07 
-1.88481e+02, 2.28191e-08, 4.93485e-07, 1.85212e-07 
-1.87981e+02, 2.30622e-08, 4.97104e-07, 1.86480e-07 
-1.87481e+02, 2.33088e-08, 5.00764e-07, 1.87763e-07 
-1.86981e+02, 2.35590e-08, 5.04469e-07, 1.89059e-07 
-1.86481e+02, 2.38129e-08, 5.08217e-07, 1.90369e-07 
-1.85981e+02, 2.40706e-08, 5.12010e-07, 1.91694e-07 
-1.85481e+02, 2.43322e-08, 5.15849e-07, 1.93034e-07 
-1.84982e+02, 2.45977e-08, 5.19735e-07, 1.94389e-07 
-1.84482e+02, 2.48672e-08, 5.23667e-07, 1.95759e-07 
-1.83982e+02, 2.51407e-08, 5.27648e-07, 1.97144e-07 
-1.83482e+02, 2.54184e-08, 5.31677e-07, 1.98546e-07 
-1.82982e+02, 2.57003e-08, 5.35756e-07, 1.99963e-07 
-1.82482e+02, 2.59866e-08, 5.39886e-07, 2.01396e-07 
-1.81982e+02, 2.62772e-08, 5.44067e-07, 2.02846e-07 
-1.81482e+02, 2.65723e-08, 5.48300e-07, 2.04312e-07 
-1.80982e+02, 2.68720e-08, 5.52587e-07, 2.05795e-07 
-1.80482e+02, 2.71763e-08, 5.56927e-07, 2.07296e-07 
-1.79982e+02, 2.74854e-08, 5.61323e-07, 2.08814e-07 
-1.79482e+02, 2.77994e-08, 5.65774e-07, 2.10350e-07 
-1.78982e+02, 2.81182e-08, 5.70283e-07, 2.11904e-07 
-1.78482e+02, 2.84421e-08, 5.74850e-07, 2.13477e-07 
-1.77982e+02, 2.87712e-08, 5.79476e-07, 2.15068e-07 
-1.77482e+02, 2.91055e-08, 5.84162e-07, 2.16678e-07 
-1.76982e+02, 2.94451e-08, 5.88909e-07, 2.18308e-07 
-1.76482e+02, 2.97902e-08, 5.93719e-07, 2.19957e-07 
-1.75982e+02, 3.01409e-08, 5.98593e-07, 2.21626e-07 
-1.75482e+02, 3.04973e-08, 6.03531e-07, 2.23316e-07 
-1.74983e+02, 3.08594e-08, 6.08535e-07, 2.25026e-07 
-1.74483e+02, 3.12275e-08, 6.13606e-07, 2.26757e-07 
-1.73983e+02, 3.16017e-08, 6.18745e-07, 2.28510e-07 
-1.73483e+02, 3.19820e-08, 6.23955e-07, 2.30284e-07 
-1.72983e+02, 3.23686e-08, 6.29235e-07, 2.32081e-07 
-1.72483e+02, 3.27616e-08, 6.34588e-07, 2.33900e-07 
-1.71983e+02, 3.31612e-08, 6.40014e-07, 2.35742e-07 
-1.71483e+02, 3.35675e-08, 6.45516e-07, 2.37608e-07 
-1.70983e+02, 3.39807e-08, 6.51094e-07, 2.39497e-07 
-1.70483e+02, 3.44009e-08, 6.56750e-07, 2.41410e-07 
-1.69983e+02, 3.48282e-08, 6.62486e-07, 2.43348e-07 
-1.69483e+02, 3.52629e-08, 6.68304e-07, 2.45311e-07 
-1.68983e+02, 3.57050e-08, 6.74204e-07, 2.47299e-07 
-1.68483e+02, 3.61547e-08, 6.80188e-07, 2.49314e-07 
-1.67983e+02, 3.66123e-08, 6.86259e-07, 2.51355e-07 
-1.67483e+02, 3.70778e-08, 6.92418e-07, 2.53422e-07 
-1.66983e+02, 3.75514e-08, 6.98666e-07, 2.55517e-07 
-1.66483e+02, 3.80334e-08, 7.05006e-07, 2.57641e-07 
-1.65983e+02, 3.85240e-08, 7.11439e-07, 2.59792e-07 
-1.65483e+02, 3.90232e-08, 7.17968e-07, 2.61973e-07 
-1.64984e+02, 3.95313e-08, 7.24594e-07, 2.64183e-07 
-1.64484e+02, 4.00486e-08, 7.31319e-07, 2.66423e-07 
-1.63984e+02, 4.05751e-08, 7.38145e-07, 2.68694e-07 
-1.63484e+02, 4.11112e-08, 7.45075e-07, 2.70996e-07 
-1.62984e+02, 4.16571e-08, 7.52111e-07, 2.73330e-07 
-1.62484e+02, 4.22129e-08, 7.59255e-07, 2.75696e-07 
-1.61984e+02, 4.27789e-08, 7.66509e-07, 2.78096e-07 
-1.61484e+02, 4.33554e-08, 7.73876e-07, 2.80529e-07 
-1.60984e+02, 4.39426e-08, 7.81358e-07, 2.82997e-07 
-1.60484e+02, 4.45408e-08, 7.88958e-07, 2.85500e-07 
-1.59984e+02, 4.51502e-08, 7.96677e-07, 2.88038e-07 
-1.59484e+02, 4.57711e-08, 8.04520e-07, 2.90614e-07 
-1.58984e+02, 4.64037e-08, 8.12488e-07, 2.93226e-07 
-1.58484e+02, 4.70484e-08, 8.20585e-07, 2.95877e-07 
-1.57984e+02, 4.77054e-08, 8.28813e-07, 2.98566e-07 
-1.57484e+02, 4.83751e-08, 8.37176e-07, 3.01295e-07 
-1.56984e+02, 4.90577e-08, 8.45676e-07, 3.04064e-07 
-1.56484e+02, 4.97536e-08, 8.54316e-07, 3.06875e-07 
-1.55984e+02, 5.04631e-08, 8.63100e-07, 3.09728e-07 
-1.55484e+02, 5.11866e-08, 8.72032e-07, 3.12623e-07 
-1.54985e+02, 5.19244e-08, 8.81114e-07, 3.15563e-07 
-1.54485e+02, 5.26768e-08, 8.90350e-07, 3.18548e-07 
-1.53985e+02, 5.34443e-08, 8.99744e-07, 3.21578e-07 
-1.53485e+02, 5.42273e-08, 9.09299e-07, 3.24656e-07 
-1.52985e+02, 5.50260e-08, 9.19020e-07, 3.27781e-07 
-1.52485e+02, 5.58410e-08, 9.28910e-07, 3.30955e-07 
-1.51985e+02, 5.66727e-08, 9.38974e-07, 3.34179e-07 
-1.51485e+02, 5.75214e-08, 9.49216e-07, 3.37454e-07 
-1.50985e+02, 5.83877e-08, 9.59640e-07, 3.40781e-07 
-1.50485e+02, 5.92721e-08, 9.70251e-07, 3.44162e-07 
-1.49985e+02, 6.01749e-08, 9.81053e-07, 3.47597e-07 
-1.49485e+02, 6.10968e-08, 9.92052e-07, 3.51089e-07 
-1.48985e+02, 6.20381e-08, 1.00325e-06, 3.54637e-07 
-1.48485e+02, 6.29995e-08, 1.01466e-06, 3.58244e-07 
-1.47985e+02, 6.39816e-08, 1.02628e-06, 3.61910e-07 
-1.47485e+02, 6.49847e-08, 1.03811e-06, 3.65638e-07 
-1.46985e+02, 6.60097e-08, 1.05017e-06, 3.69429e-07 
-1.46485e+02, 6.70570e-08, 1.06246e-06, 3.73283e-07 
-1.45985e+02, 6.81273e-08, 1.07498e-06, 3.77204e-07 
-1.45485e+02, 6.92213e-08, 1.08774e-06, 3.81191e-07 
-1.44986e+02, 7.03396e-08, 1.10075e-06, 3.85248e-07 
-1.44486e+02, 7.14830e-08, 1.11402e-06, 3.89375e-07 
-1.43986e+02, 7.26520e-08, 1.12755e-06, 3.93574e-07 
-1.43486e+02, 7.38476e-08, 1.14134e-06, 3.97848e-07 
-1.42986e+02, 7.50705e-08, 1.15541e-06, 4.02197e-07 
-1.42486e+02, 7.63215e-08, 1.16977e-06, 4.06625e-07 
-1.41986e+02, 7.76014e-08, 1.18441e-06, 4.11132e-07 
-1.41486e+02, 7.89110e-08, 1.19936e-06, 4.15721e-07 
-1.40986e+02, 8.02514e-08, 1.21461e-06, 4.20394e-07 
-1.40486e+02, 8.16234e-08, 1.23019e-06, 4.25153e-07 
-1.39986e+02, 8.30280e-08, 1.24609e-06, 4.30001e-07 
-1.39486e+02, 8.44662e-08, 1.26232e-06, 4.34939e-07 
-1.38986e+02, 8.59390e-08, 1.27890e-06, 4.39971e-07 
-1.38486e+02, 8.74476e-08, 1.29584e-06, 4.45098e-07 
-1.37986e+02, 8.89930e-08, 1.31315e-06, 4.50324e-07 
-1.37486e+02, 9.05764e-08, 1.33083e-06, 4.55650e-07 
-1.36986e+02, 9.21991e-08, 1.34891e-06, 4.61080e-07 
-1.36486e+02, 9.38623e-08, 1.36738e-06, 4.66617e-07 
-1.35986e+02, 9.55674e-08, 1.38628e-06, 4.72263e-07 
-1.35486e+02, 9.73156e-08, 1.40559e-06, 4.78021e-07 
-1.34987e+02, 9.91085e-08, 1.42535e-06, 4.83896e-07 
-1.34487e+02, 1.00947e-07, 1.44557e-06, 4.89889e-07 
-1.33987e+02, 1.02834e-07, 1.46625e-06, 4.96005e-07 
-1.33487e+02, 1.04770e-07, 1.48742e-06, 5.02247e-07 
-1.32987e+02, 1.06757e-07, 1.50909e-06, 5.08619e-07 
-1.32487e+02, 1.08797e-07, 1.53128e-06, 5.15125e-07 
-1.31987e+02, 1.10891e-07, 1.55400e-06, 5.21768e-07 
-1.31487e+02, 1.13042e-07, 1.57728e-06, 5.28553e-07 
-1.30987e+02, 1.15251e-07, 1.60113e-06, 5.35484e-07 
-1.30487e+02, 1.17520e-07, 1.62556e-06, 5.42566e-07 
-1.29987e+02, 1.19853e-07, 1.65061e-06, 5.49802e-07 
-1.29487e+02, 1.22250e-07, 1.67630e-06, 5.57199e-07 
-1.28987e+02, 1.24715e-07, 1.70263e-06, 5.64761e-07 
-1.28487e+02, 1.27250e-07, 1.72965e-06, 5.72494e-07 
-1.27987e+02, 1.29857e-07, 1.75737e-06, 5.80402e-07 
-1.27487e+02, 1.32540e-07, 1.78582e-06, 5.88492e-07 
-1.26987e+02, 1.35300e-07, 1.81502e-06, 5.96770e-07 
-1.26487e+02, 1.38142e-07, 1.84501e-06, 6.05241e-07 
-1.25987e+02, 1.41068e-07, 1.87581e-06, 6.13913e-07 
-1.25487e+02, 1.44081e-07, 1.90745e-06, 6.22792e-07 
-1.24988e+02, 1.47185e-07, 1.93997e-06, 6.31885e-07 
-1.24488e+02, 1.50384e-07, 1.97340e-06, 6.41200e-07 
-1.23988e+02, 1.53682e-07, 2.00777e-06, 6.50743e-07 
-1.23488e+02, 1.57081e-07, 2.04313e-06, 6.60525e-07 
-1.22988e+02, 1.60588e-07, 2.07951e-06, 6.70552e-07 
-1.22488e+02, 1.64205e-07, 2.11695e-06, 6.80834e-07 
-1.21988e+02, 1.67939e-07, 2.15549e-06, 6.91380e-07 
-1.21488e+02, 1.71793e-07, 2.19519e-06, 7.02200e-07 
-1.20988e+02, 1.75772e-07, 2.23609e-06, 7.13304e-07 
-1.20488e+02, 1.79884e-07, 2.27823e-06, 7.24702e-07 
-1.19988e+02, 1.84132e-07, 2.32168e-06, 7.36407e-07 
-1.19488e+02, 1.88523e-07, 2.36650e-06, 7.48429e-07 
-1.18988e+02, 1.93064e-07, 2.41272e-06, 7.60782e-07 
-1.18488e+02, 1.97762e-07, 2.46044e-06, 7.73478e-07 
-1.17988e+02, 2.02623e-07, 2.50969e-06, 7.86531e-07 
-1.17488e+02, 2.07655e-07, 2.56057e-06, 7.99955e-07 
-1.16988e+02, 2.12867e-07, 2.61314e-06, 8.13767e-07 
-1.16488e+02, 2.18266e-07, 2.66748e-06, 8.27981e-07 
-1.15988e+02, 2.23863e-07, 2.72367e-06, 8.42615e-07 
-1.15488e+02, 2.29666e-07, 2.78180e-06, 8.57687e-07 
-1.14989e+02, 2.35685e-07, 2.84197e-06, 8.73216e-07 
-1.14489e+02, 2.41933e-07, 2.90428e-06, 8.89221e-07 
-1.13989e+02, 2.48419e-07, 2.96882e-06, 9.05724e-07 
-1.13489e+02, 2.55157e-07, 3.03571e-06, 9.22748e-07 
-1.12989e+02, 2.62160e-07, 3.10508e-06, 9.40316e-07 
-1.12489e+02, 2.69441e-07, 3.17705e-06, 9.58453e-07 
-1.11989e+02, 2.77016e-07, 3.25175e-06, 9.77187e-07 
-1.11489e+02, 2.84900e-07, 3.32933e-06, 9.96544e-07 
-1.10989e+02, 2.93111e-07, 3.40994e-06, 1.01656e-06 
-1.10489e+02, 3.01667e-07, 3.49375e-06, 1.03726e-06 
-1.09989e+02, 3.10587e-07, 3.58094e-06, 1.05868e-06 
-1.09489e+02, 3.19893e-07, 3.67169e-06, 1.08086e-06 
-1.08989e+02, 3.29606e-07, 3.76621e-06, 1.10383e-06 
-1.08489e+02, 3.39752e-07, 3.86471e-06, 1.12764e-06 
-1.07989e+02, 3.50357e-07, 3.96744e-06, 1.15234e-06 
-1.07489e+02, 3.61447e-07, 4.07464e-06, 1.17797e-06 
-1.06989e+02, 3.73055e-07, 4.18658e-06, 1.20458e-06 
-1.06489e+02, 3.85211e-07, 4.30355e-06, 1.23222e-06 
-1.05989e+02, 3.97953e-07, 4.42587e-06, 1.26096e-06 
-1.05489e+02, 4.11318e-07, 4.55389e-06, 1.29086e-06 
-1.04990e+02, 4.25347e-07, 4.68796e-06, 1.32199e-06 
-1.04490e+02, 4.40086e-07, 4.82849e-06, 1.35442e-06 
-1.03990e+02, 4.55584e-07, 4.97591e-06, 1.38822e-06 
-1.03490e+02, 4.71893e-07, 5.13070e-06, 1.42350e-06 
-1.02990e+02, 4.89073e-07, 5.29335e-06, 1.46033e-06 
-1.02490e+02, 5.07186e-07, 5.46444e-06, 1.49882e-06 
-1.01990e+02, 5.26302e-07, 5.64456e-06, 1.53909e-06 
-1.01490e+02, 5.46496e-07, 5.83439e-06, 1.58124e-06 
-1.00990e+02, 5.67852e-07, 6.03465e-06, 1.62541e-06 
-1.00490e+02, 5.90463e-07, 6.24614e-06, 1.67174e-06 
-9.99900e+01, 6.14427e-07, 6.46973e-06, 1.72039e-06 
-9.94901e+01, 6.39858e-07, 6.70639e-06, 1.77152e-06 
-9.89901e+01, 6.66878e-07, 6.95719e-06, 1.82532e-06 
-9.84902e+01, 6.95622e-07, 7.22329e-06, 1.88201e-06 
-9.79902e+01, 7.26244e-07, 7.50600e-06, 1.94179e-06 
-9.74903e+01, 7.58910e-07, 7.80677e-06, 2.00493e-06 
-9.69903e+01, 7.93809e-07, 8.12720e-06, 2.07169e-06 
-9.64904e+01, 8.31151e-07, 8.46907e-06, 2.14240e-06 
-9.59904e+01, 8.71171e-07, 8.83440e-06, 2.21738e-06 
-9.54905e+01, 9.14134e-07, 9.22542e-06, 2.29701e-06 
-9.49905e+01, 9.60337e-07, 9.64465e-06, 2.38173e-06 
-9.44906e+01, 1.01012e-06, 1.00949e-05, 2.47202e-06 
-9.39906e+01, 1.06386e-06, 1.05795e-05, 2.56840e-06 
-9.34907e+01, 1.12199e-06, 1.11019e-05, 2.67148e-06 
-9.29907e+01, 1.18502e-06, 1.16663e-05, 2.78195e-06 
-9.24908e+01, 1.25350e-06, 1.22775e-05, 2.90060e-06 
-9.19908e+01, 1.32809e-06, 1.29409e-05, 3.02830e-06 
-9.14909e+01, 1.40955e-06, 1.36626e-05, 3.16609e-06 
-9.09909e+01, 1.49874e-06, 1.44499e-05, 3.31512e-06 
-9.04910e+01, 1.59669e-06, 1.53111e-05, 3.47676e-06 
-8.99910e+01, 1.70458e-06, 1.62558e-05, 3.65257e-06 
-8.94911e+01, 1.82381e-06, 1.72956e-05, 3.84438e-06 
-8.89911e+01, 1.95603e-06, 1.84436e-05, 4.05433e-06 
-8.84912e+01, 2.10320e-06, 1.97158e-05, 4.28495e-06 
-8.79912e+01, 2.26768e-06, 2.11311e-05, 4.53925e-06 
-8.74913e+01, 2.45228e-06, 2.27120e-05, 4.82078e-06 
-8.69913e+01, 2.66043e-06, 2.44858e-05, 5.13386e-06 
-8.64914e+01, 2.89630e-06, 2.64858e-05, 5.48368e-06 
-8.59914e+01, 3.16505e-06, 2.87525e-05, 5.87661e-06 
-8.54915e+01, 3.47306e-06, 3.13363e-05, 6.32045e-06 
-8.49915e+01, 3.82835e-06, 3.43001e-05, 6.82494e-06 
-8.44916e+01, 4.24107e-06, 3.77230e-05, 7.40229e-06 
-8.39916e+01, 4.72424e-06, 4.17063e-05, 8.06806e-06 
-8.34917e+01, 5.29479e-06, 4.63809e-05, 8.84224e-06 
-8.29917e+01, 5.97498e-06, 5.19183e-05, 9.75095e-06 
-8.24918e+01, 6.79463e-06, 5.85471e-05, 1.08289e-05 
-8.19918e+01, 7.79436e-06, 6.65773e-05, 1.21227e-05 
-8.14919e+01, 9.03059e-06, 7.64378e-05, 1.36971e-05 
-8.09919e+01, 1.05836e-05, 8.87358e-05, 1.56427e-05 
-8.04920e+01, 1.25707e-05, 1.04354e-04, 1.80913e-05 
-7.99920e+01, 1.51684e-05, 1.24616e-04, 2.12392e-05 
-7.94921e+01, 1.86525e-05, 1.51579e-04, 2.53903e-05 
-7.89921e+01, 2.34732e-05, 1.88585e-04, 3.10366e-05 
-7.84922e+01, 3.04053e-05, 2.41360e-04, 3.90167e-05 
-7.79922e+01, 4.08747e-05, 3.20394e-04, 5.08605e-05 
-7.74923e+01, 5.77432e-05, 4.46637e-04, 6.96101e-05 
-7.69923e+01, 8.74614e-05, 6.67092e-04, 1.02059e-04 
-7.64924e+01, 1.47195e-04, 1.10623e-03, 1.66118e-04 
-7.59924e+01, 2.96152e-04, 2.19127e-03, 3.22961e-04 
-7.54925e+01, 8.64642e-04, 6.29314e-03, 9.10379e-04 
-7.49925e+01, 9.70905e-03, 6.94472e-02, 9.86201e-03 
-7.44926e+01, 5.53629e-03, 3.88788e-02, 5.42106e-03 
-7.39926e+01, 7.41408e-04, 5.10635e-03, 6.99363e-04 
-7.34927e+01, 2.80803e-04, 1.89465e-03, 2.55016e-04 
-7.29927e+01, 1.47803e-04, 9.75816e-04, 1.29168e-04 
-7.24928e+01, 9.17076e-05, 5.91702e-04, 7.70948e-05 
-7.19928e+01, 6.28449e-05, 3.95735e-04, 5.08102e-05 
-7.14929e+01, 4.60426e-05, 2.82569e-04, 3.58008e-05 
-7.09929e+01, 3.54007e-05, 2.11430e-04, 2.64779e-05 
-7.04930e+01, 2.82353e-05, 1.63858e-04, 2.03235e-05 
-6.99930e+01, 2.31821e-05, 1.30509e-04, 1.60697e-05 
-6.94931e+01, 1.94873e-05, 1.06248e-04, 1.30229e-05 
-6.89931e+01, 1.67070e-05, 8.80601e-05, 1.07782e-05 
-6.84932e+01, 1.45654e-05, 7.40828e-05, 9.08688e-06 
-6.79932e+01, 1.28843e-05, 6.31159e-05, 7.78942e-06 
-6.74933e+01, 1.15440e-05, 5.43574e-05, 6.77989e-06 
-6.69933e+01, 1.04618e-05, 4.72549e-05, 5.98583e-06 
-6.64934e+01, 9.57928e-06, 4.14183e-05, 5.35640e-06 
-6.59934e+01, 8.85390e-06, 3.65657e-05, 4.85514e-06 
-6.54935e+01, 8.25440e-06, 3.24893e-05, 4.45544e-06 
-6.49935e+01, 7.75732e-06, 2.90333e-05, 4.13755e-06 
-6.44936e+01, 7.34483e-06, 2.60788e-05, 3.88665e-06 
-6.39936e+01, 7.00322e-06, 2.35342e-05, 3.69146e-06 
-6.34937e+01, 6.72185e-06, 2.13277e-05, 3.54336e-06 
-6.29937e+01, 6.49242e-06, 1.94027e-05, 3.43572e-06 
-6.24938e+01, 6.30844e-06, 1.77136e-05, 3.36343e-06 
-6.19938e+01, 6.16480e-06, 1.62238e-05, 3.32257e-06 
-6.14939e+01, 6.05756e-06, 1.49036e-05, 3.31019e-06 
-6.09939e+01, 5.98364e-06, 1.37285e-05, 3.32407e-06 
-6.04940e+01, 5.94075e-06, 1.26783e-05, 3.36265e-06 
-5.99940e+01, 5.92725e-06, 1.17361e-05, 3.42491e-06 
-5.94941e+01, 5.94202e-06, 1.08878e-05, 3.51030e-06 
-5.89941e+01, 5.98446e-06, 1.01215e-05, 3.61871e-06 
-5.84942e+01, 6.05445e-06, 9.42713e-06, 3.75040e-06 
-5.79942e+01, 6.15227e-06, 8.79614e-06, 3.90605e-06 
-5.74943e+01, 6.27867e-06, 8.22116e-06, 4.08671e-06 
-5.69943e+01, 6.43482e-06, 7.69587e-06, 4.29386e-06 
-5.64944e+01, 6.62236e-06, 7.21480e-06, 4.52939e-06 
-5.59944e+01, 6.84344e-06, 6.77323e-06, 4.79566e-06 
-5.54945e+01, 7.10076e-06, 6.36704e-06, 5.09559e-06 
-5.49945e+01, 7.39768e-06, 5.99262e-06, 5.43270e-06 
-5.44946e+01, 7.73825e-06, 5.64681e-06, 5.81121e-06 
-5.39946e+01, 8.12741e-06, 5.32684e-06, 6.23620e-06 
-5.34947e+01, 8.57112e-06, 5.03025e-06, 6.71375e-06 
-5.29947e+01, 9.07656e-06, 4.75488e-06, 7.25115e-06 
-5.24948e+01, 9.65239e-06, 4.49880e-06, 7.85716e-06 
-5.19948e+01, 1.03091e-05, 4.26029e-06, 8.54238e-06 
-5.14949e+01, 1.10596e-05, 4.03783e-06, 9.31966e-06 
-5.09949e+01, 1.19193e-05, 3.83004e-06, 1.02047e-05 
-5.04950e+01, 1.29077e-05, 3.63570e-06, 1.12168e-05 
-4.99950e+01, 1.40485e-05, 3.45372e-06, 1.23799e-05 
-4.94951e+01, 1.53718e-05, 3.28309e-06, 1.37239e-05 
-4.89951e+01, 1.69151e-05, 3.12292e-06, 1.52866e-05 
-4.84952e+01, 1.87267e-05, 2.97240e-06, 1.71161e-05 
-4.79952e+01, 2.08689e-05, 2.83079e-06, 1.92746e-05 
-4.74953e+01, 2.34231e-05, 2.69744e-06, 2.18435e-05 
-4.69953e+01, 2.64975e-05, 2.57173e-06, 2.49310e-05 
-4.64954e+01, 3.02383e-05, 2.45312e-06, 2.86831e-05 
-4.59954e+01, 3.48467e-05, 2.34109e-06, 3.33009e-05 
-4.54955e+01, 4.06058e-05, 2.23519e-06, 3.90670e-05 
-4.49955e+01, 4.79235e-05, 2.13501e-06, 4.63893e-05 
-4.44956e+01, 5.74051e-05, 2.04015e-06, 5.58724e-05 
-4.39956e+01, 6.99796e-05, 1.95025e-06, 6.84446e-05 
-4.34957e+01, 8.71305e-05, 1.86501e-06, 8.55885e-05 
-4.29957e+01, 1.11346e-04, 1.78410e-06, 1.09790e-04 
-4.24958e+01, 1.47055e-04, 1.70727e-06, 1.45478e-04 
-4.19958e+01, 2.02779e-04, 1.63425e-06, 2.01165e-04 
-4.14959e+01, 2.96635e-04, 1.56481e-06, 2.94965e-04 
-4.09959e+01, 4.72956e-04, 1.49874e-06, 4.71193e-04 
-4.04960e+01, 8.65375e-04, 1.43582e-06, 8.63445e-04 
-3.99960e+01, 2.04697e-03, 1.37588e-06, 2.04468e-03 
-3.94961e+01, 9.39816e-03, 1.31874e-06, 9.39466e-03 
-3.89961e+01, 5.38199e-01, 1.26424e-06, 5.38215e-01 
-3.84962e+01, 5.98387e-03, 1.21223e-06, 5.98450e-03 
-3.79962e+01, 1.68339e-03, 1.16258e-06, 1.68317e-03 
-3.74963e+01, 7.84813e-04, 1.11514e-06, 7.84302e-04 
-3.69963e+01, 4.54778e-04, 1.06981e-06, 4.54119e-04 
-3.64964e+01, 2.97688e-04, 1.02647e-06, 2.96944e-04 
-3.59964e+01, 2.10696e-04, 9.85006e-07, 2.09897e-04 
-3.54965e+01, 1.57465e-04, 9.45330e-07, 1.56630e-04 
-3.49965e+01, 1.22500e-04, 9.07346e-07, 1.21638e-04 
-3.44966e+01, 9.82809e-05, 8.70968e-07, 9.74011e-05 
-3.39966e+01, 8.07999e-05, 8.36117e-07, 7.99069e-05 
-3.34967e+01, 6.77599e-05, 8.02715e-07, 6.68574e-05 
-3.29967e+01, 5.77670e-05, 7.70691e-07, 5.68577e-05 
-3.24968e+01, 4.99356e-05, 7.39979e-07, 4.90216e-05 
-3.19968e+01, 4.36805e-05, 7.10517e-07, 4.27633e-05 
-3.14969e+01, 3.86026e-05, 6.82245e-07, 3.76834e-05 
-3.09969e+01, 3.44218e-05, 6.55107e-07, 3.35017e-05 
-3.04970e+01, 3.09371e-05, 6.29052e-07, 3.00167e-05 
-2.99970e+01, 2.80008e-05, 6.04029e-07, 2.70808e-05 
-2.94971e+01, 2.55027e-05, 5.79994e-07, 2.45836e-05 
-2.89971e+01, 2.33590e-05, 5.56901e-07, 2.24412e-05 
-2.84972e+01, 2.15053e-05, 5.34710e-07, 2.05890e-05 
-2.79972e+01, 1.98909e-05, 5.13382e-07, 1.89765e-05 
-2.74973e+01, 1.84762e-05, 4.92879e-07, 1.75638e-05 
-2.69973e+01, 1.72292e-05, 4.73168e-07, 1.63190e-05 
-2.64974e+01, 1.61243e-05, 4.54214e-07, 1.52164e-05 
-2.59974e+01, 1.51406e-05, 4.35988e-07, 1.42351e-05 
-2.54975e+01, 1.42609e-05, 4.18459e-07, 1.33578e-05 
-2.49975e+01, 1.34709e-05, 4.01600e-07, 1.25704e-05 
-2.44976e+01, 1.27589e-05, 3.85385e-07, 1.18609e-05 
-2.39976e+01, 1.21149e-05, 3.69787e-07, 1.12195e-05 
-2.34977e+01, 1.15306e-05, 3.54784e-07, 1.06378e-05 
-2.29977e+01, 1.09988e-05, 3.40354e-07, 1.01086e-05 
-2.24978e+01, 1.05135e-05, 3.26474e-07, 9.62587e-06 
-2.19978e+01, 1.00695e-05, 3.13125e-07, 9.18441e-06 
-2.14979e+01, 9.66233e-06, 3.00288e-07, 8.77974e-06 
-2.09979e+01, 9.28806e-06, 2.87943e-07, 8.40796e-06 
-2.04980e+01, 8.94336e-06, 2.76075e-07, 8.06572e-06 
-1.99980e+01, 8.62529e-06, 2.64667e-07, 7.75007e-06 
-1.94981e+01, 8.33129e-06, 2.53702e-07, 7.45844e-06 
-1.89981e+01, 8.05908e-06, 2.43168e-07, 7.18856e-06 
-1.84982e+01, 7.80669e-06, 2.33048e-07, 6.93845e-06 
-1.79982e+01, 7.57236e-06, 2.23331e-07, 6.70635e-06 
-1.74983e+01, 7.35453e-06, 2.14003e-07, 6.49069e-06 
-1.69983e+01, 7.15180e-06, 2.05052e-07, 6.29008e-06 
