# dt = 0.00100 ps ; n_timesteps = 1000
# masses = [1.24e-03, 1.24e-03, 1.24e-03] m_asu ; kappa = 6.2391e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
6.78000e-01, -6.22764e-03, -3.54236e-03, -7.96802e-04, -2.19381e+00, 1.25601e-01, 2.17734e+00, 5.95595e-03, 1.68977e-03 
6.79000e-01, -8.19808e-03, -3.41525e-03, 1.33170e-03, -1.64513e+00, 1.26212e-01, 1.97617e+00, 4.12502e-03, 3.56847e-03 
6.80000e-01, -9.51790e-03, -3.28994e-03, 3.15554e-03, -9.25219e-01, 1.30764e-01, 1.58323e+00, 2.10353e-03, 5.64261e-03 
6.81000e-01, -1.00485e-02, -3.15372e-03, 4.49815e-03, -1.06004e-01, 1.55188e-01, 1.03813e+00, 6.92745e-04, 7.09058e-03 
6.82000e-01, -9.72991e-03, -2.97956e-03, 5.23179e-03, 7.31615e-01, 2.10775e-01, 3.96744e-01, 4.58764e-04, 7.33206e-03 
6.83000e-01, -8.58529e-03, -2.73217e-03, 5.29164e-03, 1.50646e+00, 3.01788e-01, -2.73846e-01, 1.51584e-03, 6.24998e-03 
6.84000e-01, -6.71699e-03, -2.37599e-03, 4.68410e-03, 2.14542e+00, 4.24330e-01, -9.01859e-01, 3.48307e-03, 4.23471e-03 
6.85000e-01, -4.29445e-03, -1.88351e-03, 3.48792e-03, 2.59058e+00, 5.66664e-01, -1.41820e+00, 5.62865e-03, 2.03621e-03 
6.86000e-01, -1.53583e-03, -1.24266e-03, 1.84770e-03, 2.80446e+00, 7.10956e-01, -1.76397e+00, 7.14639e-03, 4.80691e-04 
6.87000e-01, 1.31447e-03, -4.61602e-04, -4.00224e-05, 2.77284e+00, 8.36130e-01, -1.89729e+00, 7.46096e-03, 1.57898e-04 
6.88000e-01, 4.00986e-03, 4.29603e-04, -1.94687e-03, 2.50518e+00, 9.21373e-01, -1.79850e+00, 6.44769e-03, 1.19588e-03 
6.89000e-01, 6.32483e-03, 1.38114e-03, -3.63703e-03, 2.03257e+00, 9.49674e-01, -1.47325e+00, 4.48354e-03, 3.20856e-03 
6.90000e-01, 8.07500e-03, 2.32895e-03, -4.89337e-03, 1.40381e+00, 9.10811e-01, -9.52716e-01, 2.30779e-03, 5.43829e-03 
6.91000e-01, 9.13244e-03, 3.20277e-03, -5.54246e-03, 6.79972e-01, 8.03254e-01, -2.91028e-01, 7.42069e-04, 7.04268e-03 
6.92000e-01, 9.43494e-03, 3.93546e-03, -5.47543e-03, -7.17629e-02, 6.34672e-01, 4.40094e-01, 3.74459e-04, 7.41851e-03 
6.93000e-01, 8.98891e-03, 4.47211e-03, -4.66227e-03, -7.84494e-01, 4.20929e-01, 1.15891e+00, 1.32924e-03, 6.43798e-03 
6.94000e-01, 7.86596e-03, 4.77732e-03, -3.15761e-03, -1.39749e+00, 1.83758e-01, 1.78265e+00, 3.21442e-03, 4.50295e-03 
6.95000e-01, 6.19394e-03, 4.83963e-03, -1.09697e-03, -1.86118e+00, -5.25289e-02, 2.23690e+00, 5.27201e-03, 2.39099e-03 
6.96000e-01, 4.14359e-03, 4.67226e-03, 1.31620e-03, -2.14094e+00, -2.64718e-01, 2.46429e+00, 6.67609e-03, 9.49725e-04 
6.97000e-01, 1.91206e-03, 4.31019e-03, 3.83161e-03, -2.21935e+00, -4.34165e-01, 2.43138e+00, 6.86231e-03, 7.58588e-04 
6.98000e-01, -2.95110e-04, 3.80393e-03, 6.17897e-03, -2.09705e+00, -5.49462e-01, 2.13298e+00, 5.75663e-03, 1.89386e-03 
6.99000e-01, -2.28204e-03, 3.21126e-03, 8.09758e-03, -1.79207e+00, -6.07879e-01, 1.59323e+00, 3.80870e-03, 3.89415e-03 
7.00000e-01, -3.87926e-03, 2.58817e-03, 9.36542e-03, -1.33792e+00, -6.15326e-01, 8.63295e-01, 1.81362e-03, 5.94330e-03 
7.01000e-01, -4.95788e-03, 1.98061e-03, 9.82417e-03, -7.80494e-01, -5.84880e-01, 1.59813e-02, 5.92217e-04, 7.19862e-03 
7.02000e-01, -5.44024e-03, 1.41841e-03, 9.39738e-03, -1.74143e-01, -5.34123e-01, -8.62249e-01, 6.59171e-04, 7.13165e-03 
7.03000e-01, -5.30617e-03, 9.12367e-04, 8.09967e-03, 4.22894e-01, -4.81769e-01, -1.68082e+00, 2.01413e-03, 5.74269e-03 
7.04000e-01, -4.59445e-03, 4.54876e-04, 6.03575e-03, 9.53392e-01, -4.44170e-01, -2.35504e+00, 4.14046e-03, 3.56193e-03 
7.05000e-01, -3.39938e-03, 2.40270e-05, 3.38959e-03, 1.36606e+00, -4.32299e-01, -2.81545e+00, 6.21136e-03, 1.43785e-03 
7.06000e-01, -1.86234e-03, -4.09721e-04, 4.04851e-04, 1.62012e+00, -4.49738e-01, -3.01530e+00, 7.41838e-03, 1.99833e-04 
7.07000e-01, -1.59150e-04, -8.75449e-04, -2.64101e-03, 1.68923e+00, -4.92023e-01, -2.93543e+00, 7.28970e-03, 3.31624e-04 
7.08000e-01, 1.51612e-03, -1.39377e-03, -5.46600e-03, 1.56435e+00, -5.47448e-01, -2.58596e+00, 5.87173e-03, 1.78520e-03 
7.09000e-01, 2.96955e-03, -1.97035e-03, -7.81293e-03, 1.25521e+00, -5.99199e-01, -2.00471e+00, 3.70540e-03, 4.00544e-03 
7.10000e-01, 4.02654e-03, -2.59217e-03, -9.47542e-03, 7.90218e-01, -6.28451e-01, -1.25253e+00, 1.61090e-03, 6.15120e-03 
7.11000e-01, 4.54998e-03, -3.22725e-03, -1.03180e-02, 2.14512e-01, -6.17877e-01, -4.06294e-01, 3.68995e-04, 7.42223e-03 
7.12000e-01, 4.45556e-03, -3.82792e-03, -1.02880e-02, -4.13667e-01, -5.54977e-01, 4.49701e-01, 4.24070e-04, 7.36349e-03 
7.13000e-01, 3.72265e-03, -4.33720e-03, -9.41859e-03, -1.02820e+00, -4.34639e-01, 1.23280e+00, 1.72148e-03, 6.03162e-03 
7.14000e-01, 2.39917e-03, -4.69720e-03, -7.82241e-03, -1.56144e+00, -2.60476e-01, 1.87054e+00, 3.73739e-03, 3.96405e-03 
7.15000e-01, 5.99770e-04, -4.85815e-03, -5.67752e-03, -1.95121e+00, -4.47100e-02, 2.30771e+00, 5.68543e-03, 1.96700e-03 
7.16000e-01, -1.50325e-03, -4.78662e-03, -3.20699e-03, -2.14764e+00, 1.93406e-01, 2.51131e+00, 6.81922e-03, 8.05474e-04 
7.17000e-01, -3.69550e-03, -4.47134e-03, -6.54902e-04, -2.11908e+00, 4.30362e-01, 2.47286e+00, 6.71611e-03, 9.12552e-04 
7.18000e-01, -5.74141e-03, -3.92589e-03, 1.73873e-03, -1.85653e+00, 6.41909e-01, 2.20810e+00, 5.43627e-03, 2.22645e-03 
7.19000e-01, -7.40855e-03, -3.18752e-03, 3.76129e-03, -1.37570e+00, 8.06731e-01, 1.75416e+00, 3.49814e-03, 4.21566e-03 
7.20000e-01, -8.49281e-03, -2.31243e-03, 5.24704e-03, -7.16532e-01, 9.09652e-01, 1.16482e+00, 1.67903e-03, 6.08317e-03 
7.21000e-01, -8.84162e-03, -1.36822e-03, 6.09092e-03, 6.00552e-02, 9.43856e-01, 5.04300e-01, 7.15002e-04, 7.07399e-03 
7.22000e-01, -8.37270e-03, -4.24720e-04, 6.25564e-03, 8.77930e-01, 9.11732e-01, -1.59460e-01, 1.01291e-03, 6.77042e-03 
7.23000e-01, -7.08576e-03, 4.55245e-04, 5.77200e-03, 1.65350e+00, 8.24223e-01, -7.61538e-01, 2.48543e-03, 5.26137e-03 
7.24000e-01, -5.06571e-03, 1.22373e-03, 4.73257e-03, 2.30462e+00, 6.98798e-01, -1.24597e+00, 4.57587e-03, 3.11728e-03 
7.25000e-01, -2.47652e-03, 1.85284e-03, 3.28007e-03, 2.75975e+00, 5.56385e-01, -1.57047e+00, 6.46804e-03, 1.17520e-03 
7.26000e-01, 4.53792e-04, 2.33650e-03, 1.59163e-03, 2.96612e+00, 4.17806e-01, -1.70966e+00, 7.40362e-03, 2.13333e-04 
7.27000e-01, 3.45572e-03, 2.68845e-03, -1.39253e-04, 2.89610e+00, 3.00321e-01, -1.65653e+00, 6.98431e-03, 6.40941e-04 
7.28000e-01, 6.24599e-03, 2.93714e-03, -1.72142e-03, 2.55081e+00, 2.14860e-01, -1.42228e+00, 5.33749e-03, 2.32800e-03 
7.29000e-01, 8.55735e-03, 3.11817e-03, -2.98382e-03, 1.96060e+00, 1.64425e-01, -1.03470e+00, 3.07563e-03, 4.64657e-03 
7.30000e-01, 1.01672e-02, 3.26599e-03, -3.79082e-03, 1.18209e+00, 1.43914e-01, -5.35153e-01, 1.06084e-03, 6.71223e-03 
7.31000e-01, 1.09215e-02, 3.40600e-03, -4.05413e-03, 2.92298e-01, 1.41403e-01, 2.52527e-02, 6.60181e-05, 7.73186e-03 
7.32000e-01, 1.07518e-02, 3.54879e-03, -3.74032e-03, -6.19708e-01, 1.40633e-01, 5.90214e-01, 4.68146e-04, 7.31860e-03 
7.33000e-01, 9.68212e-03, 3.68727e-03, -2.87370e-03, -1.46254e+00, 1.24288e-01, 1.10306e+00, 2.09824e-03, 5.64593e-03 
7.34000e-01, 7.82670e-03, 3.79737e-03, -1.53420e-03, -2.15254e+00, 7.74651e-02, 1.51156e+00, 4.30962e-03, 3.37759e-03 
7.35000e-01, 5.37703e-03, 3.84220e-03, 1.49422e-04, -2.62288e+00, -9.24958e-03, 1.77242e+00, 6.23706e-03, 1.40152e-03 
7.36000e-01, 2.58094e-03, 3.77887e-03, 2.01064e-03, -2.83075e+00, -1.37663e-01, 1.85514e+00, 7.14117e-03, 4.76217e-04 
7.37000e-01, -2.84473e-04, 3.56687e-03, 3.85971e-03, -2.76177e+00, -3.01176e-01, 1.74500e+00, 6.69891e-03, 9.32646e-04 
7.38000e-01, -2.94259e-03, 3.17652e-03, 5.50065e-03, -2.43103e+00, -4.85460e-01, 1.44484e+00, 5.12427e-03, 2.55057e-03 
7.39000e-01, -5.14653e-03, 2.59595e-03, 6.74940e-03, -1.88093e+00, -6.70509e-01, 9.75515e-01, 3.07407e-03, 4.65554e-03 
7.40000e-01, -6.70444e-03, 1.83550e-03, 7.45168e-03, -1.17588e+00, -8.33725e-01, 3.74792e-01, 1.38064e-03, 6.39347e-03 
7.41000e-01, -7.49829e-03, 9.28503e-04, 7.49898e-03, -3.94752e-01, -9.53517e-01, -3.05289e-01, 7.20875e-04, 7.07016e-03 
7.42000e-01, -7.49395e-03, -7.15343e-05, 6.84110e-03, 3.78157e-01, -1.01281e+00, -1.00256e+00, 1.35304e-03, 6.42116e-03 
7.43000e-01, -6.74198e-03, -1.09712e-03, 5.49386e-03, 1.06240e+00, -1.00188e+00, -1.65009e+00, 3.02189e-03, 4.70870e-03 
7.44000e-01, -5.36916e-03, -2.07529e-03, 3.54091e-03, 1.58992e+00, -9.19968e-01, -2.18243e+00, 5.06456e-03, 2.61284e-03 
7.45000e-01, -3.56214e-03, -2.93706e-03, 1.12900e-03, 1.91196e+00, -7.75535e-01, -2.54211e+00, 6.67168e-03, 9.63532e-04 
7.46000e-01, -1.54525e-03, -3.62636e-03, -1.54330e-03, 2.00346e+00, -5.84944e-01, -2.68583e+00, 7.20093e-03, 4.19258e-04 
7.47000e-01, 4.44787e-04, -4.10695e-03, -4.24266e-03, 1.86482e+00, -3.69918e-01, -2.58963e+00, 6.42347e-03, 1.21458e-03 
7.48000e-01, 2.18439e-03, -4.36620e-03, -6.72256e-03, 1.52069e+00, -1.54139e-01, -2.25238e+00, 4.61163e-03, 3.07047e-03 
7.49000e-01, 3.48618e-03, -4.41523e-03, -8.74741e-03, 1.01641e+00, 4.04185e-02, -1.69707e+00, 2.43654e-03, 5.29918e-03 
7.50000e-01, 4.21721e-03, -4.28536e-03, -1.01167e-02, 4.12261e-01, 1.96809e-01, -9.69616e-01, 7.15039e-04, 7.06359e-03 
7.51000e-01, 4.31070e-03, -4.02161e-03, -1.06866e-02, -2.23349e-01, 3.05535e-01, -1.35101e-01, 1.00510e-04, 7.69393e-03 
7.52000e-01, 3.77051e-03, -3.67429e-03, -1.03869e-02, -8.21256e-01, 3.65667e-01, 7.28271e-01, 8.33110e-04, 6.94374e-03 
7.53000e-01, 2.66819e-03, -3.29027e-03, -9.23010e-03, -1.31851e+00, 3.84483e-01, 1.53697e+00, 2.64429e-03, 5.08793e-03 
7.54000e-01, 1.13349e-03, -2.90532e-03, -7.31296e-03, -1.66432e+00, 3.75707e-01, 2.21086e+00, 4.85409e-03, 2.82330e-03 
7.55000e-01, -6.60455e-04, -2.53886e-03, -4.80837e-03, -1.82447e+00, 3.56663e-01, 2.68197e+00, 6.62779e-03, 1.00561e-03 
7.56000e-01, -2.51544e-03, -2.19200e-03, -1.94903e-03, -1.78384e+00, 3.44844e-01, 2.90210e+00, 7.29647e-03, 3.20995e-04 
7.57000e-01, -4.22814e-03, -1.84917e-03, 9.95826e-04, -1.54712e+00, 3.54507e-01, 2.84860e+00, 6.61843e-03, 1.01767e-03 
7.58000e-01, -5.60968e-03, -1.48299e-03, 3.74817e-03, -1.13754e+00, 3.93864e-01, 2.52732e+00, 4.87739e-03, 2.80484e-03 
7.59000e-01, -6.50322e-03, -1.06144e-03, 6.05046e-03, -5.94189e-01, 4.63397e-01, 1.97243e+00, 2.77482e-03, 4.96295e-03 
7.60000e-01, -6.79806e-03, -5.56191e-04, 7.69304e-03, 3.19521e-02, 5.55558e-01, 1.24305e+00, 1.15444e-03, 6.62613e-03 
7.61000e-01, -6.43932e-03, 4.96724e-05, 8.53656e-03, 6.82735e-01, 6.55932e-01, 4.16903e-01, 6.66078e-04, 7.12727e-03 
7.62000e-01, -5.43259e-03, 7.55673e-04, 8.52684e-03, 1.29796e+00, 7.45670e-01, -4.18157e-01, 1.50344e-03, 6.26734e-03 
7.63000e-01, -3.84341e-03, 1.54101e-03, 7.70024e-03, 1.82044e+00, 8.04756e-01, -1.17393e+00, 3.32343e-03, 4.39836e-03 
7.64000e-01, -1.79171e-03, 2.36519e-03, 6.17899e-03, 2.20077e+00, 8.15575e-01, -1.77168e+00, 5.38212e-03, 2.28397e-03 
7.65000e-01, 5.58135e-04, 3.17216e-03, 4.15688e-03, 2.40137e+00, 7.66145e-01, -2.15096e+00, 6.83403e-03, 7.92176e-04 
7.66000e-01, 3.01103e-03, 3.89748e-03, 1.87707e-03, 2.39965e+00, 6.52466e-01, -2.27622e+00, 7.07366e-03, 5.44594e-04 
7.67000e-01, 5.35743e-03, 4.47709e-03, -3.95560e-04, 2.19008e+00, 4.79567e-01, -2.14060e+00, 5.98037e-03, 1.66510e-03 
7.68000e-01, 7.39119e-03, 4.85661e-03, -2.40414e-03, 1.78501e+00, 2.61076e-01, -1.76637e+00, 3.96746e-03, 3.72948e-03 
7.69000e-01, 8.92746e-03, 4.99924e-03, -3.92830e-03, 1.21409e+00, 1.73478e-02, -1.20198e+00, 1.81683e-03, 5.93533e-03 
7.70000e-01, 9.81938e-03, 4.89131e-03, -4.80810e-03, 5.22338e-01, -2.27512e-01, -5.16237e-01, 3.67898e-04, 7.42146e-03 
7.71000e-01, 9.97213e-03, 4.54422e-03, -4.96077e-03, -2.33180e-01, -4.49260e-01, 2.09855e-01, 1.86872e-04, 7.60731e-03 
7.72000e-01, 9.35302e-03, 3.99279e-03, -4.38839e-03, -9.87842e-01, -6.27142e-01, 8.92392e-01, 1.34780e-03, 6.41731e-03 
7.73000e-01, 7.99645e-03, 3.28994e-03, -3.17599e-03, -1.67491e+00, -7.46941e-01, 1.45404e+00, 3.40917e-03, 4.30464e-03 
7.74000e-01, 6.00319e-03, 2.49890e-03, -1.48031e-03, -2.23152e+00, -8.02935e-01, 1.83249e+00, 5.59063e-03, 2.06962e-03 
7.75000e-01, 3.53341e-03, 1.68407e-03, 4.89000e-04, -2.60468e+00, -7.98441e-01, 1.98701e+00, 7.07669e-03, 5.48175e-04 
7.76000e-01, 7.93827e-04, 9.02021e-04, 2.49370e-03, -2.75676e+00, -7.44867e-01, 1.90232e+00, 7.32770e-03, 2.93046e-04 
7.77000e-01, -1.98012e-03, 1.94331e-04, 4.29364e-03, -2.66983e+00, -6.59451e-01, 1.58960e+00, 6.27978e-03, 1.36913e-03 
7.78000e-01, -4.54583e-03, -4.16882e-04, 5.67291e-03, -2.34831e+00, -5.62072e-01, 1.08449e+00, 4.36089e-03, 3.33729e-03 
7.79000e-01, -6.67674e-03, -9.29814e-04, 6.46262e-03, -1.81957e+00, -4.71695e-01, 4.42489e-01, 2.32100e-03, 5.42861e-03 
7.80000e-01, -8.18497e-03, -1.36027e-03, 6.55789e-03, -1.13207e+00, -4.03054e-01, -2.67509e-01, 9.43304e-04, 6.84032e-03 
7.81000e-01, -8.94089e-03, -1.73592e-03, 5.92760e-03, -3.51292e-01, -3.64160e-01, -9.70893e-01, 7.46036e-04, 7.04133e-03 
7.82000e-01, -8.88755e-03, -2.08859e-03, 4.61610e-03, 4.46451e-01, -3.55030e-01, -1.59520e+00, 1.78630e-03, 5.97316e-03 
7.83000e-01, -8.04798e-03, -2.44598e-03, 2.73719e-03, 1.18164e+00, -3.67889e-01, -2.07740e+00, 3.63929e-03, 4.07131e-03 
7.84000e-01, -6.52426e-03, -2.82437e-03, 4.61298e-04, 1.77995e+00, -3.88766e-01, -2.36979e+00, 5.56128e-03, 2.09832e-03 
7.85000e-01, -4.48809e-03, -3.22352e-03, -2.00240e-03, 2.18034e+00, -4.00236e-01, -2.44412e+00, 6.77650e-03, 8.49850e-04 
7.86000e-01, -2.16358e-03, -3.62484e-03, -4.42693e-03, 2.34211e+00, -3.84806e-01, -2.29349e+00, 6.78016e-03, 8.44068e-04 
7.87000e-01, 1.96124e-04, -3.99313e-03, -6.58938e-03, 2.24981e+00, -3.28365e-01, -1.93225e+00, 5.54122e-03, 2.11345e-03 
7.88000e-01, 2.33603e-03, -4.28157e-03, -8.29143e-03, 1.91552e+00, -2.23091e-01, -1.39377e+00, 3.52375e-03, 4.18257e-03 
7.89000e-01, 4.02717e-03, -4.43931e-03, -9.37693e-03, 1.37804e+00, -6.93040e-02, -7.26760e-01, 1.51365e-03, 6.24551e-03 
7.90000e-01, 5.09210e-03, -4.42018e-03, -9.74495e-03, 6.98940e-01, 1.24074e-01, 9.63174e-03, 3.13690e-04, 7.47849e-03 
7.91000e-01, 5.42505e-03, -4.19116e-03, -9.35766e-03, -4.40013e-02, 3.40529e-01, 7.51276e-01, 4.24668e-04, 7.36714e-03 
7.92000e-01, 5.00410e-03, -3.73912e-03, -8.24240e-03, -7.65464e-01, 5.58298e-01, 1.43468e+00, 1.83976e-03, 5.91782e-03 
7.93000e-01, 3.89412e-03, -3.07457e-03, -6.48831e-03, -1.38221e+00, 7.53643e-01, 2.00225e+00, 4.03778e-03, 3.66479e-03 
7.94000e-01, 2.23968e-03, -2.23183e-03, -4.23791e-03, -1.82263e+00, 9.04518e-01, 2.40688e+00, 6.18238e-03, 1.46602e-03 
7.95000e-01, 2.48860e-04, -1.26553e-03, -1.67455e-03, -2.03500e+00, 9.94006e-01, 2.61557e+00, 7.45040e-03, 1.66169e-04 
7.96000e-01, -1.83033e-03, -2.43823e-04, 9.93240e-04, -1.99356e+00, 1.01295e+00, 2.61190e+00, 7.35819e-03, 2.61542e-04 
7.97000e-01, -3.73827e-03, 7.60369e-04, 3.54924e-03, -1.70151e+00, 9.61344e-01, 2.39716e+00, 5.95367e-03, 1.70287e-03 
7.98000e-01, -5.23336e-03, 1.67887e-03, 5.78757e-03, -1.19071e+00, 8.48238e-01, 1.99032e+00, 3.79579e-03, 3.91641e-03 
7.99000e-01, -6.11969e-03, 2.45685e-03, 7.52988e-03, -5.18037e-01, 6.90179e-01, 1.42647e+00, 1.72997e-03, 6.03452e-03 
8.00000e-01, -6.26943e-03, 3.05922e-03, 8.64052e-03, 2.41161e-01, 5.08467e-01, 7.54225e-01, 5.51165e-04, 7.24167e-03 
8.01000e-01, -5.63737e-03, 3.47378e-03, 9.03833e-03, 1.00167e+00, 3.25675e-01, 3.18575e-02, 6.91122e-04, 7.09536e-03 
8.02000e-01, -4.26609e-03, 3.71057e-03, 8.70423e-03, 1.67809e+00, 1.62038e-01, -6.77381e-01, 2.05459e-03, 5.69400e-03 
8.03000e-01, -2.28119e-03, 3.79786e-03, 7.68357e-03, 2.19442e+00, 3.23153e-02, -1.31059e+00, 4.06684e-03, 3.62786e-03 
8.04000e-01, 1.22741e-04, 3.77521e-03, 6.08304e-03, 2.49239e+00, -5.63486e-02, -1.81081e+00, 5.90916e-03, 1.73712e-03 
8.05000e-01, 2.70359e-03, 3.68516e-03, 4.06195e-03, 2.53769e+00, -1.05202e-01, -2.13233e+00, 6.84497e-03, 7.77211e-04 
8.06000e-01, 5.19812e-03, 3.56480e-03, 1.81838e-03, 2.32333e+00, -1.23193e-01, -2.24537e+00, 6.50700e-03, 1.12443e-03 
8.07000e-01, 7.35026e-03, 3.43877e-03, -4.28795e-04, 1.86991e+00, -1.24927e-01, -2.13951e+00, 5.03496e-03, 2.63501e-03 
8.08000e-01, 8.93794e-03, 3.31495e-03, -2.46063e-03, 1.22277e+00, -1.27650e-01, -1.82543e+00, 3.01467e-03, 4.70791e-03 
8.09000e-01, 9.79580e-03, 3.18347e-03, -4.07965e-03, 4.46664e-01, -1.47784e-01, -1.33477e+00, 1.24663e-03, 6.52225e-03 
8.10000e-01, 9.83126e-03, 3.01938e-03, -5.13016e-03, -3.81625e-01, -1.97616e-01, -7.17708e-01, 4.35550e-04, 7.35554e-03 
8.11000e-01, 9.03255e-03, 2.78824e-03, -5.51507e-03, -1.18156e+00, -2.82739e-01, -3.86103e-02, 9.19606e-04, 6.86110e-03 
8.12000e-01, 7.46814e-03, 2.45390e-03, -5.20738e-03, -1.87723e+00, -4.00676e-01, 6.30187e-01, 2.54042e-03, 5.20114e-03 
8.13000e-01, 5.27809e-03, 1.98689e-03, -4.25470e-03, -2.40480e+00, -5.40952e-01, 1.21573e+00, 4.70139e-03, 2.98696e-03 
8.14000e-01, 2.65854e-03, 1.37200e-03, -2.77592e-03, -2.71842e+00, -6.86599e-01, 1.65229e+00, 6.59198e-03, 1.04923e-03 
8.15000e-01, -1.58750e-04, 6.13691e-04, -9.50116e-04, -2.79395e+00, -8.16856e-01, 1.88881e+00, 7.49427e-03, 1.23848e-04 
8.16000e-01, -2.92936e-03, -2.61713e-04, 1.00169e-03, -2.63035e+00, -9.10595e-01, 1.89504e+00, 7.05741e-03, 5.70786e-04 
8.17000e-01, -5.41945e-03, -1.20750e-03, 2.83997e-03, -2.24871e+00, -9.49908e-01, 1.66567e+00, 5.43570e-03, 2.23229e-03 
8.18000e-01, -7.42679e-03, -2.16153e-03, 4.33304e-03, -1.68927e+00, -9.23223e-01, 1.22172e+00, 3.23558e-03, 4.48699e-03 
8.19000e-01, -8.79799e-03, -3.05394e-03, 5.28342e-03, -1.00676e+00, -8.27425e-01, 6.09027e-01, 1.28781e-03, 6.48318e-03 
8.20000e-01, -9.44032e-03, -3.81638e-03, 5.55110e-03, -2.64809e-01, -6.68619e-01, -1.06190e-01, 3.28906e-04, 7.46545e-03 
8.21000e-01, -9.32761e-03, -4.39118e-03, 5.07104e-03, 4.70179e-01, -4.61383e-01, -8.44274e-01, 7.13728e-04, 7.06955e-03 
8.22000e-01, -8.49996e-03, -4.73915e-03, 3.86255e-03, 1.13491e+00, -2.26647e-01, -1.52085e+00, 2.27323e-03, 5.46860e-03 
8.23000e-01, -7.05779e-03, -4.84448e-03, 2.02933e-03, 1.67451e+00, 1.14641e-02, -2.05633e+00, 4.37709e-03, 3.30916e-03 
8.24000e-01, -5.15093e-03, -4.71622e-03, -2.50119e-04, 2.04684e+00, 2.29289e-01, -2.38511e+00, 6.18092e-03, 1.45775e-03 
8.25000e-01, -2.96412e-03, -4.38590e-03, -2.74088e-03, 2.22547e+00, 4.07175e-01, -2.46330e+00, 6.96234e-03, 6.55914e-04 
8.26000e-01, -6.99995e-04, -3.90187e-03, -5.17672e-03, 2.20142e+00, 5.32324e-01, -2.27416e+00, 6.41156e-03, 1.22179e-03 
8.27000e-01, 1.43873e-03, -3.32125e-03, -7.28920e-03, 1.98338e+00, 6.00465e-01, -1.83036e+00, 4.75795e-03, 2.92002e-03 
8.28000e-01, 3.26676e-03, -2.70094e-03, -8.83745e-03, 1.59661e+00, 6.16083e-01, -1.17299e+00, 2.67919e-03, 5.05498e-03 
8.29000e-01, 4.63195e-03, -2.08908e-03, -9.63518e-03, 1.08068e+00, 5.91176e-01, -3.67159e-01, 1.02829e-03, 6.75092e-03 
8.30000e-01, 5.42811e-03, -1.51858e-03, -9.57176e-03, 4.86039e-01, 5.42770e-01, 5.05111e-01, 4.89185e-04, 7.30576e-03 
8.31000e-01, 5.60403e-03, -1.00354e-03, -8.62496e-03, -1.30114e-01, 4.89633e-01, 1.35395e+00, 1.30072e-03, 6.47433e-03 
8.32000e-01, 5.16788e-03, -5.39318e-04, -6.86386e-03, -7.08684e-01, 4.48755e-01, 2.09161e+00, 3.16080e-03, 4.56675e-03 
8.33000e-01, 4.18666e-03, -1.06035e-04, -4.44174e-03, -1.19372e+00, 4.32206e-01, 2.64209e+00, 5.34788e-03, 2.32352e-03 
8.34000e-01, 2.78044e-03, 3.25093e-04, -1.57968e-03, -1.53743e+00, 4.44925e-01, 2.94938e+00, 7.00850e-03, 6.20264e-04 
8.35000e-01, 1.11180e-03, 7.83816e-04, 1.45702e-03, -1.70473e+00, 4.83814e-01, 2.98332e+00, 7.49388e-03, 1.22279e-04 
8.36000e-01, -6.29011e-04, 1.29272e-03, 4.38695e-03, -1.67689e+00, 5.38288e-01, 2.74245e+00, 6.61155e-03, 1.02659e-03 
8.37000e-01, -2.24197e-03, 1.86039e-03, 6.94192e-03, -1.45397e+00, 5.92210e-01, 2.25365e+00, 4.69515e-03, 2.99064e-03 
8.38000e-01, -3.53695e-03, 2.47714e-03, 8.89425e-03, -1.05562e+00, 6.26849e-01, 1.56862e+00, 2.46957e-03, 5.27097e-03 
8.39000e-01, -4.35321e-03, 3.11409e-03, 1.00792e-02, -5.20032e-01, 6.24363e-01, 7.57764e-01, 7.68328e-04, 7.01312e-03 
8.40000e-01, -4.57701e-03, 3.72587e-03, 1.04098e-02, 9.89784e-02, 5.71204e-01, -9.77574e-02, 2.15117e-04, 7.57815e-03 
8.41000e-01, -4.15525e-03, 4.25650e-03, 9.88365e-03, 7.36696e-01, 4.60848e-01, -9.14850e-01, 9.90887e-04, 6.78110e-03 
8.42000e-01, -3.10362e-03, 4.64756e-03, 8.58008e-03, 1.32366e+00, 2.95365e-01, -1.61714e+00, 2.77244e-03, 4.95370e-03 
8.43000e-01, -1.50792e-03, 4.84723e-03, 6.64937e-03, 1.79275e+00, 8.55650e-02, -2.14251e+00, 4.86193e-03, 2.81144e-03 
8.44000e-01, 4.81877e-04, 4.81869e-03, 4.29506e-03, 2.08641e+00, -1.50343e-01, -2.44883e+00, 6.45579e-03, 1.17800e-03 
8.45000e-01, 2.66489e-03, 4.54654e-03, 1.75171e-03, 2.16339e+00, -3.89346e-01, -2.51720e+00, 6.95101e-03, 6.71382e-04 
8.46000e-01, 4.80865e-03, 4.04000e-03, -7.39347e-04, 2.00399e+00, -6.07053e-01, -2.35276e+00, 6.17414e-03, 1.46939e-03 
8.47000e-01, 6.67287e-03, 3.33244e-03, -2.95380e-03, 1.61328e+00, -7.81388e-01, -1.98289e+00, 4.44708e-03, 3.24206e-03 
