# dt = 0.00020 ps ; n_timesteps = 10000
# masses = [1.66e-03, 1.24e-03, 1.66e-03] m_asu ; kappa = 9.9825e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
3.40000e-02, -6.68711e-03, -9.28449e-03, 7.41070e-03, -3.58530e+00, 8.99216e-01, 2.91025e+00, 1.81823e-02, 1.42489e-02 
3.42000e-02, -7.40730e-03, -9.07371e-03, 7.97265e-03, -3.61097e+00, 1.20400e+00, 2.70711e+00, 1.77884e-02, 1.46421e-02 
3.44000e-02, -8.13150e-03, -8.80289e-03, 8.49355e-03, -3.62505e+00, 1.49815e+00, 2.50036e+00, 1.74749e-02, 1.49547e-02 
3.46000e-02, -8.85732e-03, -8.47444e-03, 8.97279e-03, -3.62678e+00, 1.77909e+00, 2.29119e+00, 1.72275e-02, 1.52010e-02 
3.48000e-02, -9.58221e-03, -8.09126e-03, 9.41002e-03, -3.61550e+00, 2.04433e+00, 2.08079e+00, 1.70283e-02, 1.53989e-02 
3.50000e-02, -1.03035e-02, -7.65671e-03, 9.80511e-03, -3.59059e+00, 2.29154e+00, 1.87030e+00, 1.68570e-02, 1.55688e-02 
3.52000e-02, -1.10184e-02, -7.17464e-03, 1.01581e-02, -3.55151e+00, 2.51852e+00, 1.66082e+00, 1.66920e-02, 1.57325e-02 
3.54000e-02, -1.17241e-02, -6.64930e-03, 1.04694e-02, -3.49782e+00, 2.72328e+00, 1.45342e+00, 1.65107e-02, 1.59124e-02 
3.56000e-02, -1.24176e-02, -6.08533e-03, 1.07395e-02, -3.42915e+00, 2.90401e+00, 1.24906e+00, 1.62914e-02, 1.61304e-02 
3.58000e-02, -1.30958e-02, -5.48770e-03, 1.09691e-02, -3.34522e+00, 3.05911e+00, 1.04870e+00, 1.60140e-02, 1.64067e-02 
3.60000e-02, -1.37557e-02, -4.86169e-03, 1.11590e-02, -3.24588e+00, 3.18723e+00, 8.53174e-01, 1.56609e-02, 1.67589e-02 
3.62000e-02, -1.43941e-02, -4.21281e-03, 1.13103e-02, -3.13104e+00, 3.28722e+00, 6.63270e-01, 1.52179e-02, 1.72013e-02 
3.64000e-02, -1.50081e-02, -3.54680e-03, 1.14243e-02, -3.00074e+00, 3.35820e+00, 4.79685e-01, 1.46752e-02, 1.77437e-02 
3.66000e-02, -1.55944e-02, -2.86953e-03, 1.15022e-02, -2.85513e+00, 3.39956e+00, 3.03032e-01, 1.40275e-02, 1.83913e-02 
3.68000e-02, -1.61501e-02, -2.18698e-03, 1.15455e-02, -2.69446e+00, 3.41091e+00, 1.33836e-01, 1.32752e-02, 1.91440e-02 
3.70000e-02, -1.66722e-02, -1.50516e-03, 1.15557e-02, -2.51909e+00, 3.39217e+00, -2.74689e-02, 1.24236e-02, 1.99963e-02 
3.72000e-02, -1.71578e-02, -8.30108e-04, 1.15345e-02, -2.32948e+00, 3.34350e+00, -1.80539e-01, 1.14837e-02, 2.09372e-02 
3.74000e-02, -1.76040e-02, -1.67764e-04, 1.14835e-02, -2.12621e+00, 3.26533e+00, -3.25122e-01, 1.04719e-02, 2.19503e-02 
3.76000e-02, -1.80083e-02, 4.76023e-04, 1.14045e-02, -1.90996e+00, 3.15834e+00, -4.61059e-01, 9.40912e-03, 2.30147e-02 
3.78000e-02, -1.83680e-02, 1.09557e-03, 1.12991e-02, -1.68150e+00, 3.02349e+00, -5.88281e-01, 8.32069e-03, 2.41049e-02 
3.80000e-02, -1.86809e-02, 1.68542e-03, 1.11692e-02, -1.44171e+00, 2.86196e+00, -7.06804e-01, 7.23535e-03, 2.51922e-02 
3.82000e-02, -1.89447e-02, 2.24036e-03, 1.10164e-02, -1.19156e+00, 2.67517e+00, -8.16734e-01, 6.18437e-03, 2.62453e-02 
3.84000e-02, -1.91575e-02, 2.75549e-03, 1.08425e-02, -9.32096e-01, 2.46478e+00, -9.18254e-01, 5.20051e-03, 2.72312e-02 
3.86000e-02, -1.93175e-02, 3.22627e-03, 1.06491e-02, -6.64453e-01, 2.23264e+00, -1.01163e+00, 4.31695e-03, 2.81168e-02 
3.88000e-02, -1.94233e-02, 3.64855e-03, 1.04378e-02, -3.89832e-01, 1.98081e+00, -1.09719e+00, 3.56608e-03, 2.88696e-02 
3.90000e-02, -1.94734e-02, 4.01859e-03, 1.02102e-02, -1.09503e-01, 1.71149e+00, -1.17534e+00, 2.97836e-03, 2.94590e-02 
3.92000e-02, -1.94671e-02, 4.33314e-03, 9.96768e-03, 1.75211e-01, 1.42707e+00, -1.24654e+00, 2.58123e-03, 2.98576e-02 
3.94000e-02, -1.94034e-02, 4.58942e-03, 9.71159e-03, 4.62940e-01, 1.13006e+00, -1.31129e+00, 2.39809e-03, 3.00419e-02 
3.96000e-02, -1.92819e-02, 4.78517e-03, 9.44316e-03, 7.52275e-01, 8.23080e-01, -1.37017e+00, 2.44731e-03, 2.99935e-02 
3.98000e-02, -1.91025e-02, 4.91865e-03, 9.16352e-03, 1.04178e+00, 5.08836e-01, -1.42377e+00, 2.74157e-03, 2.96996e-02 
4.00000e-02, -1.88652e-02, 4.98870e-03, 8.87366e-03, 1.33000e+00, 1.90103e-01, -1.47272e+00, 3.28721e-03, 2.91540e-02 
4.02000e-02, -1.85705e-02, 4.99469e-03, 8.57443e-03, 1.61548e+00, -1.30308e-01, -1.51766e+00, 4.08384e-03, 2.83569e-02 
4.04000e-02, -1.82190e-02, 4.93658e-03, 8.26659e-03, 1.89675e+00, -4.49570e-01, -1.55926e+00, 5.12422e-03, 2.73156e-02 
4.06000e-02, -1.78117e-02, 4.81486e-03, 7.95073e-03, 2.17238e+00, -7.64864e-01, -1.59818e+00, 6.39428e-03, 2.60443e-02 
4.08000e-02, -1.73500e-02, 4.63063e-03, 7.62732e-03, 2.44093e+00, -1.07341e+00, -1.63510e+00, 7.87340e-03, 2.45635e-02 
4.10000e-02, -1.68354e-02, 4.38550e-03, 7.29669e-03, 2.70101e+00, -1.37248e+00, -1.67067e+00, 9.53493e-03, 2.29000e-02 
4.12000e-02, -1.62696e-02, 4.08164e-03, 6.95905e-03, 2.95129e+00, -1.65945e+00, -1.70552e+00, 1.13468e-02, 2.10858e-02 
4.14000e-02, -1.56549e-02, 3.72172e-03, 6.61448e-03, 3.19047e+00, -1.93177e+00, -1.74026e+00, 1.32726e-02, 1.91575e-02 
4.16000e-02, -1.49934e-02, 3.30893e-03, 6.26295e-03, 3.41730e+00, -2.18704e+00, -1.77546e+00, 1.52723e-02, 1.71551e-02 
4.18000e-02, -1.42879e-02, 2.84690e-03, 5.90430e-03, 3.63065e+00, -2.42302e+00, -1.81165e+00, 1.73037e-02, 1.51211e-02 
4.20000e-02, -1.35412e-02, 2.33972e-03, 5.53829e-03, 3.82941e+00, -2.63762e+00, -1.84931e+00, 1.93232e-02, 1.30988e-02 
4.22000e-02, -1.27562e-02, 1.79186e-03, 5.16458e-03, 4.01260e+00, -2.82895e+00, -1.88887e+00, 2.12878e-02, 1.11315e-02 
4.24000e-02, -1.19361e-02, 1.20814e-03, 4.78274e-03, 4.17932e+00, -2.99531e+00, -1.93070e+00, 2.31556e-02, 9.26128e-03 
4.26000e-02, -1.10844e-02, 5.93732e-04, 4.39230e-03, 4.32876e+00, -3.13524e+00, -1.97508e+00, 2.48874e-02, 7.52727e-03 
4.28000e-02, -1.02046e-02, -4.59546e-05, 3.99271e-03, 4.46023e+00, -3.24751e+00, -2.02227e+00, 2.64477e-02, 5.96504e-03 
4.30000e-02, -9.30036e-03, -7.05273e-04, 3.58339e-03, 4.57313e+00, -3.33113e+00, -2.07240e+00, 2.78059e-02, 4.60535e-03 
4.32000e-02, -8.37538e-03, -1.37840e-03, 3.16375e-03, 4.66700e+00, -3.38535e+00, -2.12556e+00, 2.89367e-02, 3.47336e-03 
4.34000e-02, -7.43356e-03, -2.05941e-03, 2.73317e-03, 4.74148e+00, -3.40970e+00, -2.18176e+00, 2.98213e-02, 2.58798e-03 
4.36000e-02, -6.47879e-03, -2.74228e-03, 2.29104e-03, 4.79632e+00, -3.40396e+00, -2.24092e+00, 3.04476e-02, 1.96136e-03 
4.38000e-02, -5.51503e-03, -3.42100e-03, 1.83680e-03, 4.83143e+00, -3.36819e+00, -2.30287e+00, 3.08104e-02, 1.59867e-03 
4.40000e-02, -4.54622e-03, -4.08956e-03, 1.36989e-03, 4.84678e+00, -3.30270e+00, -2.36739e+00, 3.09115e-02, 1.49809e-03 
4.42000e-02, -3.57631e-03, -4.74208e-03, 8.89842e-04, 4.84251e+00, -3.20807e+00, -2.43417e+00, 3.07595e-02, 1.65099e-03 
4.44000e-02, -2.60921e-03, -5.37279e-03, 3.96227e-04, 4.81886e+00, -3.08513e+00, -2.50281e+00, 3.03695e-02, 2.04237e-03 
4.46000e-02, -1.64877e-03, -5.97613e-03, -1.11280e-04, 4.77617e+00, -2.93496e+00, -2.57285e+00, 2.97620e-02, 2.65148e-03 
4.48000e-02, -6.98747e-04, -6.54677e-03, -6.32911e-04, 4.71491e+00, -2.75890e+00, -2.64376e+00, 2.89627e-02, 3.45261e-03 
4.50000e-02, 2.37193e-04, -7.07969e-03, -1.16878e-03, 4.63565e+00, -2.55850e+00, -2.71495e+00, 2.80013e-02, 4.41605e-03 
4.52000e-02, 1.15551e-03, -7.57017e-03, -1.71889e-03, 4.53907e+00, -2.33552e+00, -2.78576e+00, 2.69104e-02, 5.50911e-03 
4.54000e-02, 2.05282e-03, -8.01390e-03, -2.28309e-03, 4.42593e+00, -2.09194e+00, -2.85549e+00, 2.57244e-02, 6.69733e-03 
4.56000e-02, 2.92589e-03, -8.40695e-03, -2.86108e-03, 4.29710e+00, -1.82989e+00, -2.92337e+00, 2.44783e-02, 7.94558e-03 
4.58000e-02, 3.77166e-03, -8.74585e-03, -3.45244e-03, 4.15352e+00, -1.55170e+00, -2.98863e+00, 2.32066e-02, 9.21929e-03 
4.60000e-02, 4.58729e-03, -9.02763e-03, -4.05654e-03, 3.99619e+00, -1.25982e+00, -3.05043e+00, 2.19423e-02, 1.04855e-02 
4.62000e-02, 5.37014e-03, -9.24978e-03, -4.67261e-03, 3.82621e+00, -9.56818e-01, -3.10791e+00, 2.07154e-02, 1.17141e-02 
4.64000e-02, 6.11778e-03, -9.41035e-03, -5.29970e-03, 3.64471e+00, -6.45376e-01, -3.16021e+00, 1.95524e-02, 1.28785e-02 
4.66000e-02, 6.82802e-03, -9.50793e-03, -5.93669e-03, 3.45288e+00, -3.28240e-01, -3.20646e+00, 1.84755e-02, 1.39564e-02 
4.68000e-02, 7.49893e-03, -9.54165e-03, -6.58228e-03, 3.25194e+00, -8.20709e-03, -3.24578e+00, 1.75019e-02, 1.49308e-02 
4.70000e-02, 8.12880e-03, -9.51121e-03, -7.23500e-03, 3.04315e+00, 3.11898e-01, -3.27730e+00, 1.66431e-02, 1.57899e-02 
4.72000e-02, 8.71619e-03, -9.41689e-03, -7.89320e-03, 2.82778e+00, 6.29251e-01, -3.30017e+00, 1.59055e-02, 1.65276e-02 
4.74000e-02, 9.25991e-03, -9.25951e-03, -8.55507e-03, 2.60712e+00, 9.41052e-01, -3.31359e+00, 1.52895e-02, 1.71433e-02 
4.76000e-02, 9.75904e-03, -9.04047e-03, -9.21864e-03, 2.38245e+00, 1.24455e+00, -3.31676e+00, 1.47904e-02, 1.76418e-02 
4.78000e-02, 1.02129e-02, -8.76169e-03, -9.88177e-03, 2.15504e+00, 1.53706e+00, -3.30894e+00, 1.43984e-02, 1.80329e-02 
4.80000e-02, 1.06211e-02, -8.42564e-03, -1.05422e-02, 1.92614e+00, 1.81602e+00, -3.28945e+00, 1.40994e-02, 1.83307e-02 
4.82000e-02, 1.09833e-02, -8.03529e-03, -1.11976e-02, 1.69698e+00, 2.07895e+00, -3.25767e+00, 1.38760e-02, 1.85530e-02 
4.84000e-02, 1.12998e-02, -7.59406e-03, -1.18453e-02, 1.46873e+00, 2.32353e+00, -3.21304e+00, 1.37077e-02, 1.87199e-02 
4.86000e-02, 1.15708e-02, -7.10587e-03, -1.24828e-02, 1.24254e+00, 2.54762e+00, -3.15508e+00, 1.35726e-02, 1.88535e-02 
4.88000e-02, 1.17969e-02, -6.57502e-03, -1.31073e-02, 1.01950e+00, 2.74922e+00, -3.08338e+00, 1.34481e-02, 1.89766e-02 
4.90000e-02, 1.19786e-02, -6.00619e-03, -1.37161e-02, 8.00620e-01, 2.92656e+00, -2.99764e+00, 1.33120e-02, 1.91114e-02 
4.92000e-02, 1.21171e-02, -5.40439e-03, -1.43064e-02, 5.86861e-01, 3.07809e+00, -2.89763e+00, 1.31436e-02, 1.92787e-02 
4.94000e-02, 1.22134e-02, -4.77495e-03, -1.48752e-02, 3.79101e-01, 3.20245e+00, -2.78323e+00, 1.29245e-02, 1.94968e-02 
4.96000e-02, 1.22687e-02, -4.12341e-03, -1.54197e-02, 1.78140e-01, 3.29855e+00, -2.65442e+00, 1.26398e-02, 1.97808e-02 
4.98000e-02, 1.22846e-02, -3.45553e-03, -1.59369e-02, -1.53070e-02, 3.36555e+00, -2.51127e+00, 1.22785e-02, 2.01417e-02 
5.00000e-02, 1.22626e-02, -2.77719e-03, -1.64242e-02, -2.00612e-01, 3.40286e+00, -2.35397e+00, 1.18344e-02, 2.05858e-02 
5.02000e-02, 1.22044e-02, -2.09439e-03, -1.68785e-02, -3.77240e-01, 3.41014e+00, -2.18280e+00, 1.13061e-02, 2.11144e-02 
5.04000e-02, 1.21117e-02, -1.41314e-03, -1.72973e-02, -5.44747e-01, 3.38732e+00, -1.99817e+00, 1.06976e-02, 2.17234e-02 
5.06000e-02, 1.19865e-02, -7.39457e-04, -1.76778e-02, -7.02785e-01, 3.33462e+00, -1.80057e+00, 1.00182e-02, 2.24037e-02 
5.08000e-02, 1.18306e-02, -7.92888e-05, -1.80175e-02, -8.51101e-01, 3.25250e+00, -1.59060e+00, 9.28227e-03, 2.31408e-02 
5.10000e-02, 1.16461e-02, 5.61542e-04, -1.83140e-02, -9.89535e-01, 3.14167e+00, -1.36897e+00, 8.50867e-03, 2.39158e-02 
5.12000e-02, 1.14348e-02, 1.17738e-03, -1.85651e-02, -1.11802e+00, 3.00313e+00, -1.13648e+00, 7.72037e-03, 2.47058e-02 
5.14000e-02, 1.11988e-02, 1.76279e-03, -1.87686e-02, -1.23658e+00, 2.83809e+00, -8.94014e-01, 6.94363e-03, 2.54843e-02 
5.16000e-02, 1.09402e-02, 2.31261e-03, -1.89227e-02, -1.34533e+00, 2.64800e+00, -6.42565e-01, 6.20704e-03, 2.62228e-02 
5.18000e-02, 1.06607e-02, 2.82199e-03, -1.90257e-02, -1.44446e+00, 2.43455e+00, -3.83192e-01, 5.54053e-03, 2.68912e-02 
5.20000e-02, 1.03624e-02, 3.28643e-03, -1.90760e-02, -1.53425e+00, 2.19962e+00, -1.17034e-01, 4.97428e-03, 2.74593e-02 
5.22000e-02, 1.00470e-02, 3.70184e-03, -1.90725e-02, -1.61505e+00, 1.94527e+00, 1.54704e-01, 4.53759e-03, 2.78977e-02 
5.24000e-02, 9.71637e-03, 4.06454e-03, -1.90141e-02, -1.68728e+00, 1.67377e+00, 4.30753e-01, 4.25776e-03, 2.81790e-02 
5.26000e-02, 9.37210e-03, 4.37135e-03, -1.89002e-02, -1.75141e+00, 1.38749e+00, 7.09796e-01, 4.15901e-03, 2.82791e-02 
5.28000e-02, 9.01580e-03, 4.61954e-03, -1.87302e-02, -1.80798e+00, 1.08898e+00, 9.90470e-01, 4.26149e-03, 2.81775e-02 
5.30000e-02, 8.64891e-03, 4.80694e-03, -1.85040e-02, -1.85758e+00, 7.80852e-01, 1.27138e+00, 4.58040e-03, 2.78592e-02 
5.32000e-02, 8.27277e-03, 4.93188e-03, -1.82216e-02, -1.90082e+00, 4.65836e-01, 1.55111e+00, 5.12530e-03, 2.73145e-02 
5.34000e-02, 7.88858e-03, 4.99327e-03, -1.78835e-02, -1.93837e+00, 1.46709e-01, 1.82823e+00, 5.89954e-03, 2.65401e-02 
5.36000e-02, 7.49742e-03, 4.99057e-03, -1.74903e-02, -1.97089e+00, -1.73712e-01, 2.10130e+00, 6.89994e-03, 2.55391e-02 
5.38000e-02, 7.10023e-03, 4.92379e-03, -1.70430e-02, -1.99908e+00, -4.92600e-01, 2.36889e+00, 8.11670e-03, 2.43213e-02 
5.40000e-02, 6.69779e-03, 4.79353e-03, -1.65428e-02, -2.02365e+00, -8.07141e-01, 2.62958e+00, 9.53344e-03, 2.29031e-02 
5.42000e-02, 6.29077e-03, 4.60093e-03, -1.59912e-02, -2.04529e+00, -1.11456e+00, 2.88201e+00, 1.11276e-02, 2.13072e-02 
5.44000e-02, 5.87967e-03, 4.34770e-03, -1.53900e-02, -2.06469e+00, -1.41215e+00, 3.12481e+00, 1.28708e-02, 1.95619e-02 
5.46000e-02, 5.46489e-03, 4.03607e-03, -1.47413e-02, -2.08251e+00, -1.69727e+00, 3.35668e+00, 1.47299e-02, 1.77005e-02 
5.48000e-02, 5.04667e-03, 3.66879e-03, -1.40473e-02, -2.09941e+00, -1.96742e+00, 3.57638e+00, 1.66675e-02, 1.57604e-02 
5.50000e-02, 4.62513e-03, 3.24910e-03, -1.33107e-02, -2.11599e+00, -2.22021e+00, 3.78273e+00, 1.86433e-02, 1.37819e-02 
5.52000e-02, 4.20028e-03, 2.78071e-03, -1.25342e-02, -2.13282e+00, -2.45341e+00, 3.97463e+00, 2.06151e-02, 1.18074e-02 
5.54000e-02, 3.77200e-03, 2.26774e-03, -1.17209e-02, -2.15042e+00, -2.66496e+00, 4.15104e+00, 2.25400e-02, 9.87989e-03 
5.56000e-02, 3.34011e-03, 1.71473e-03, -1.08738e-02, -2.16926e+00, -2.85299e+00, 4.31105e+00, 2.43758e-02, 8.04157e-03 
5.58000e-02, 2.90430e-03, 1.12654e-03, -9.99644e-03, -2.18975e+00, -3.01585e+00, 4.45380e+00, 2.60820e-02, 6.33297e-03 
5.60000e-02, 2.46421e-03, 5.08385e-04, -9.09228e-03, -2.21223e+00, -3.15211e+00, 4.57856e+00, 2.76214e-02, 4.79152e-03 
5.62000e-02, 2.01941e-03, -1.34297e-04, -8.16501e-03, -2.23697e+00, -3.26054e+00, 4.68471e+00, 2.89606e-02, 3.45050e-03 
5.64000e-02, 1.56942e-03, -7.95832e-04, -7.21840e-03, -2.26417e+00, -3.34021e+00, 4.77172e+00, 3.00716e-02, 2.33810e-03 
5.66000e-02, 1.11374e-03, -1.47038e-03, -6.25632e-03, -2.29397e+00, -3.39041e+00, 4.83920e+00, 3.09322e-02, 1.47656e-03 
5.68000e-02, 6.51834e-04, -2.15199e-03, -5.28272e-03, -2.32641e+00, -3.41068e+00, 4.88686e+00, 3.15266e-02, 8.81602e-04 
5.70000e-02, 1.83177e-04, -2.83465e-03, -4.30158e-03, -2.36145e+00, -3.40087e+00, 4.91454e+00, 3.18461e-02, 5.61975e-04 
5.72000e-02, -2.92748e-04, -3.51234e-03, -3.31690e-03, -2.39901e+00, -3.36104e+00, 4.92219e+00, 3.18892e-02, 5.19290e-04 
5.74000e-02, -7.76425e-04, -4.17907e-03, -2.33270e-03, -2.43887e+00, -3.29156e+00, 4.90990e+00, 3.16612e-02, 7.48046e-04 
5.76000e-02, -1.26830e-03, -4.82897e-03, -1.35294e-03, -2.48079e+00, -3.19304e+00, 4.87786e+00, 3.11745e-02, 1.23589e-03 
5.78000e-02, -1.76874e-03, -5.45629e-03, -3.81558e-04, -2.52443e+00, -3.06634e+00, 4.82638e+00, 3.04478e-02, 1.96411e-03 
5.80000e-02, -2.27807e-03, -6.05550e-03, 5.77608e-04, -2.56937e+00, -2.91258e+00, 4.75590e+00, 2.95055e-02, 2.90827e-03 
5.82000e-02, -2.79649e-03, -6.62132e-03, 1.52080e-03, -2.61514e+00, -2.73313e+00, 4.66694e+00, 2.83767e-02, 4.03911e-03 
5.84000e-02, -3.32413e-03, -7.14875e-03, 2.44439e-03, -2.66119e+00, -2.52956e+00, 4.56017e+00, 2.70946e-02, 5.32349e-03 
5.86000e-02, -3.86097e-03, -7.63315e-03, 3.34487e-03, -2.70693e+00, -2.30367e+00, 4.43633e+00, 2.56949e-02, 6.72554e-03 
5.88000e-02, -4.40690e-03, -8.07022e-03, 4.21892e-03, -2.75169e+00, -2.05745e+00, 4.29625e+00, 2.42150e-02, 8.20778e-03 
5.90000e-02, -4.96165e-03, -8.45613e-03, 5.06337e-03, -2.79478e+00, -1.79308e+00, 4.14088e+00, 2.26928e-02, 9.73238e-03 
5.92000e-02, -5.52481e-03, -8.78745e-03, 5.87527e-03, -2.83546e+00, -1.51288e+00, 3.97121e+00, 2.11650e-02, 1.12623e-02 
5.94000e-02, -6.09583e-03, -9.06128e-03, 6.65185e-03, -2.87296e+00, -1.21934e+00, 3.78834e+00, 1.96668e-02, 1.27625e-02 
5.96000e-02, -6.67400e-03, -9.27519e-03, 7.39060e-03, -2.90647e+00, -9.15039e-01, 3.59341e+00, 1.82302e-02, 1.42009e-02 
5.98000e-02, -7.25842e-03, -9.42729e-03, 8.08922e-03, -2.93519e+00, -6.02663e-01, 3.38762e+00, 1.68832e-02, 1.55494e-02 
6.00000e-02, -7.84807e-03, -9.51625e-03, 8.74565e-03, -2.95829e+00, -2.84969e-01, 3.17222e+00, 1.56491e-02, 1.67846e-02 
6.02000e-02, -8.44174e-03, -9.54128e-03, 9.35811e-03, -2.97495e+00, 3.52390e-02, 2.94850e+00, 1.45460e-02, 1.78885e-02 
6.04000e-02, -9.03805e-03, -9.50216e-03, 9.92505e-03, -2.98437e+00, 3.55136e-01, 2.71776e+00, 1.35863e-02, 1.88486e-02 
6.06000e-02, -9.63548e-03, -9.39923e-03, 1.04452e-02, -2.98574e+00, 6.71900e-01, 2.48133e+00, 1.27764e-02, 1.96585e-02 
6.08000e-02, -1.02323e-02, -9.23340e-03, 1.09176e-02, -2.97830e+00, 9.82735e-01, 2.24055e+00, 1.21172e-02, 2.03174e-02 
6.10000e-02, -1.08268e-02, -9.00613e-03, 1.13414e-02, -2.96133e+00, 1.28490e+00, 1.99673e+00, 1.16035e-02, 2.08305e-02 
6.12000e-02, -1.14169e-02, -8.71944e-03, 1.17163e-02, -2.93413e+00, 1.57572e+00, 1.75121e+00, 1.12254e-02, 2.12076e-02 
6.14000e-02, -1.20005e-02, -8.37584e-03, 1.20419e-02, -2.89607e+00, 1.85265e+00, 1.50525e+00, 1.09683e-02, 2.14636e-02 
6.16000e-02, -1.25753e-02, -7.97838e-03, 1.23184e-02, -2.84657e+00, 2.11322e+00, 1.26014e+00, 1.08139e-02, 2.16167e-02 
6.18000e-02, -1.31391e-02, -7.53055e-03, 1.25460e-02, -2.78513e+00, 2.35515e+00, 1.01708e+00, 1.07410e-02, 2.16882e-02 
6.20000e-02, -1.36894e-02, -7.03632e-03, 1.27252e-02, -2.71131e+00, 2.57630e+00, 7.77243e-01, 1.07266e-02, 2.17011e-02 
6.22000e-02, -1.42236e-02, -6.50004e-03, 1.28569e-02, -2.62476e+00, 2.77471e+00, 5.41737e-01, 1.07469e-02, 2.16792e-02 
6.24000e-02, -1.47393e-02, -5.92643e-03, 1.29419e-02, -2.52520e+00, 2.94865e+00, 3.11609e-01, 1.07786e-02, 2.16461e-02 
6.26000e-02, -1.52337e-02, -5.32058e-03, 1.29815e-02, -2.41247e+00, 3.09656e+00, 8.78316e-02, 1.07996e-02, 2.16240e-02 
6.28000e-02, -1.57042e-02, -4.68781e-03, 1.29770e-02, -2.28647e+00, 3.21715e+00, -1.28701e-01, 1.07899e-02, 2.16326e-02 
6.30000e-02, -1.61483e-02, -4.03372e-03, 1.29300e-02, -2.14721e+00, 3.30936e+00, -3.37176e-01, 1.07331e-02, 2.16886e-02 
6.32000e-02, -1.65631e-02, -3.36407e-03, 1.28422e-02, -1.99481e+00, 3.37236e+00, -5.36869e-01, 1.06165e-02, 2.18047e-02 
6.34000e-02, -1.69462e-02, -2.68477e-03, 1.27153e-02, -1.82949e+00, 3.40561e+00, -7.27149e-01, 1.04320e-02, 2.19890e-02 
6.36000e-02, -1.72949e-02, -2.00182e-03, 1.25513e-02, -1.65157e+00, 3.40880e+00, -9.07477e-01, 1.01764e-02, 2.22447e-02 
6.38000e-02, -1.76068e-02, -1.32125e-03, 1.23523e-02, -1.46145e+00, 3.38192e+00, -1.07741e+00, 9.85175e-03, 2.25698e-02 
6.40000e-02, -1.78795e-02, -6.49054e-04, 1.21203e-02, -1.25968e+00, 3.32520e+00, -1.23661e+00, 9.46517e-03, 2.29571e-02 
6.42000e-02, -1.81107e-02, 8.83077e-06, 1.18576e-02, -1.04686e+00, 3.23914e+00, -1.38481e+00, 9.02869e-03, 2.33946e-02 
6.44000e-02, -1.82983e-02, 6.46601e-04, 1.15664e-02, -8.23718e-01, 3.12449e+00, -1.52189e+00, 8.55890e-03, 2.38657e-02 
6.46000e-02, -1.84402e-02, 1.25863e-03, 1.12489e-02, -5.91071e-01, 2.98228e+00, -1.64777e+00, 8.07630e-03, 2.43498e-02 
6.48000e-02, -1.85347e-02, 1.83951e-03, 1.09073e-02, -3.49819e-01, 2.81375e+00, -1.76251e+00, 7.60455e-03, 2.48232e-02 
6.50000e-02, -1.85801e-02, 2.38413e-03, 1.05439e-02, -1.00948e-01, 2.62040e+00, -1.86622e+00, 7.16960e-03, 2.52598e-02 
6.52000e-02, -1.85751e-02, 2.88767e-03, 1.01608e-02, 1.54476e-01, 2.40392e+00, -1.95914e+00, 6.79865e-03, 2.56325e-02 
6.54000e-02, -1.85183e-02, 3.34570e-03, 9.76023e-03, 4.15316e-01, 2.16623e+00, -2.04154e+00, 6.51910e-03, 2.59137e-02 
6.56000e-02, -1.84089e-02, 3.75416e-03, 9.34420e-03, 6.80374e-01, 1.90943e+00, -2.11381e+00, 6.35744e-03, 2.60769e-02 
6.58000e-02, -1.82462e-02, 4.10947e-03, 8.91471e-03, 9.48390e-01, 1.63578e+00, -2.17639e+00, 6.33814e-03, 2.60976e-02 
6.60000e-02, -1.80296e-02, 4.40848e-03, 8.47364e-03, 1.21806e+00, 1.34769e+00, -2.22980e+00, 6.48265e-03, 2.59542e-02 
6.62000e-02, -1.77589e-02, 4.64855e-03, 8.02279e-03, 1.48805e+00, 1.04772e+00, -2.27458e+00, 6.80840e-03, 2.56292e-02 
6.64000e-02, -1.74344e-02, 4.82756e-03, 7.56381e-03, 1.75697e+00, 7.38496e-01, -2.31137e+00, 7.32799e-03, 2.51101e-02 
6.66000e-02, -1.70562e-02, 4.94394e-03, 7.09824e-03, 2.02344e+00, 4.22759e-01, -2.34081e+00, 8.04853e-03, 2.43896e-02 
6.68000e-02, -1.66250e-02, 4.99667e-03, 6.62748e-03, 2.28606e+00, 1.03292e-01, -2.36360e+00, 8.97111e-03, 2.34667e-02 
6.70000e-02, -1.61417e-02, 4.98526e-03, 6.15280e-03, 2.54342e+00, -2.17087e-01, -2.38045e+00, 1.00905e-02, 2.23466e-02 
6.72000e-02, -1.56076e-02, 4.90983e-03, 5.67530e-03, 2.79413e+00, -5.35550e-01, -2.39209e+00, 1.13952e-02, 2.10408e-02 
6.74000e-02, -1.50241e-02, 4.77104e-03, 5.19597e-03, 3.03683e+00, -8.49288e-01, -2.39925e+00, 1.28673e-02, 1.95671e-02 
6.76000e-02, -1.43929e-02, 4.57012e-03, 4.71560e-03, 3.27016e+00, -1.15553e+00, -2.40269e+00, 1.44832e-02, 1.79494e-02 
6.78000e-02, -1.37160e-02, 4.30883e-03, 4.23489e-03, 3.49284e+00, -1.45158e+00, -2.40312e+00, 1.62139e-02, 1.62166e-02 
